ts,node_id,rssi,time_s,channel_quality
1777281941.455054,m3-10,-91.0,442.024,0
1777281942.45506,m3-10,-91.0,443.024,0
1777281943.455066,m3-10,-91.0,444.024,0
1777281944.455073,m3-10,-91.0,445.024,0
1777281945.455079,m3-10,-91.0,446.024,0
1777281946.455085,m3-10,-91.0,447.024,0
1777281947.455579,m3-10,-91.0,448.025,0
1777281948.455616,m3-10,-91.0,449.025,0
1777281949.455622,m3-10,-91.0,450.025,0
1777281950.455628,m3-10,-91.0,451.025,0
1777281951.455634,m3-10,-91.0,452.025,0
1777281952.455641,m3-10,-91.0,453.025,0
1777281953.455647,m3-10,-91.0,454.025,0
1777281954.455653,m3-10,-91.0,455.025,0
1777281955.455659,m3-10,-91.0,456.025,0
1777281956.455665,m3-10,-91.0,457.025,0
1777281957.455671,m3-10,-91.0,458.025,0
1777281958.455678,m3-10,-91.0,459.025,0
1777281959.455684,m3-10,-91.0,460.025,0
1777281960.45569,m3-10,-91.0,461.025,0
1777281961.455696,m3-10,-91.0,462.025,0
1777281962.455702,m3-10,-91.0,463.025,0
1777281963.455708,m3-10,-91.0,464.025,0
1777281964.455715,m3-10,-91.0,465.025,0
1777281965.455721,m3-10,-91.0,466.025,0
1777281966.455696,m3-10,-91.0,467.025,0
1777281967.455703,m3-10,-91.0,468.025,0
1777281968.455709,m3-10,-91.0,469.025,0
1777281969.455715,m3-10,-91.0,470.025,0
1777281970.455721,m3-10,-91.0,471.025,0
1777281971.455727,m3-10,-91.0,472.025,0
1777281972.455733,m3-10,-91.0,473.025,0
1777281973.45574,m3-10,-91.0,474.025,0
1777281974.455746,m3-10,-91.0,475.025,0
1777281975.455752,m3-10,-91.0,476.025,0
1777281976.455758,m3-10,-91.0,477.025,0
1777281977.455764,m3-10,-91.0,478.025,0
1777281978.45577,m3-10,-91.0,479.025,0
1777281979.455777,m3-10,-91.0,480.025,0
1777281980.455783,m3-10,-91.0,481.025,0
1777281981.455789,m3-10,-91.0,482.025,0
1777281982.455795,m3-10,-91.0,483.025,0
1777281983.455801,m3-10,-91.0,484.025,0
1777281984.455807,m3-10,-91.0,485.025,0
1777281985.455813,m3-10,-91.0,486.025,0
1777281986.45582,m3-10,-91.0,487.025,0
1777281987.455826,m3-10,-91.0,488.025,0
1777281988.455832,m3-10,-91.0,489.025,0
1777281989.455838,m3-10,-91.0,490.025,0
1777281990.455844,m3-10,-91.0,491.025,0
1777281991.45585,m3-10,-91.0,492.025,0
1777281992.455826,m3-10,-91.0,493.025,0
1777281993.455832,m3-10,-91.0,494.025,0
1777281994.455838,m3-10,-91.0,495.025,0
1777281995.455845,m3-10,-91.0,496.025,0
1777281996.455851,m3-10,-91.0,497.025,0
1777281997.455857,m3-10,-91.0,498.025,0
1777281998.455863,m3-10,-91.0,499.025,0
1777281999.455869,m3-10,-91.0,500.025,0
1777282000.455875,m3-10,-91.0,501.025,0
1777282001.455882,m3-10,-91.0,502.025,0
1777282002.455888,m3-10,-91.0,503.025,0
1777282003.455894,m3-10,-91.0,504.025,0
1777282004.4559,m3-10,-91.0,505.025,0
1777282005.455906,m3-10,-91.0,506.025,0
1777282006.455912,m3-10,-91.0,507.025,0
1777282007.455919,m3-10,-91.0,508.025,0
1777282008.455925,m3-10,-91.0,509.025,0
1777282009.455931,m3-10,-91.0,510.025,0
1777282010.455937,m3-10,-91.0,511.025,0
1777282011.455943,m3-10,-91.0,512.025,0
1777282012.455949,m3-10,-91.0,513.025,0
1777282013.455956,m3-10,-91.0,514.025,0
1777282014.455962,m3-10,-91.0,515.025,0
1777282015.455968,m3-10,-91.0,516.025,0
1777282016.455974,m3-10,-91.0,517.025,0
1777282017.45598,m3-10,-91.0,518.025,0
1777282018.455956,m3-10,-91.0,519.025,0
1777282019.455962,m3-10,-91.0,520.025,0
1777282020.455968,m3-10,-91.0,521.025,0
1777282021.455974,m3-10,-91.0,522.025,0
1777282022.455981,m3-10,-91.0,523.025,0
1777282023.455987,m3-10,-91.0,524.025,0
1777282024.455993,m3-10,-91.0,525.025,0
1777282025.455999,m3-10,-91.0,526.025,0
1777282026.456005,m3-10,-91.0,527.025,0
1777282027.456011,m3-10,-91.0,528.025,0
1777282028.456018,m3-10,-91.0,529.025,0
1777282029.456024,m3-10,-91.0,530.025,0
1777282030.45603,m3-10,-91.0,531.025,0
1777282031.456036,m3-10,-91.0,532.025,0
1777282032.456042,m3-10,-91.0,533.025,0
1777282033.456048,m3-10,-91.0,534.025,0
1777282034.456054,m3-10,-91.0,535.025,0
1777282035.456061,m3-10,-91.0,536.025,0
1777282036.456067,m3-10,-91.0,537.025,0
1777282037.456073,m3-10,-91.0,538.025,0
1777282038.456079,m3-10,-91.0,539.025,0
1777282039.456085,m3-10,-91.0,540.025,0
1777282040.456091,m3-10,-91.0,541.025,0
1777282041.456098,m3-10,-91.0,542.025,0
1777282042.456104,m3-10,-91.0,543.025,0
1777282043.45611,m3-10,-91.0,544.025,0
1777282044.456086,m3-10,-91.0,545.025,0
1777282045.456092,m3-10,-91.0,546.025,0
1777282046.456098,m3-10,-91.0,547.025,0
1777282047.456104,m3-10,-91.0,548.025,0
1777282048.45611,m3-10,-91.0,549.025,0
1777282049.456116,m3-10,-91.0,550.025,0
1777282050.456123,m3-10,-91.0,551.025,0
1777282051.456129,m3-10,-91.0,552.025,0
1777282052.456135,m3-10,-91.0,553.025,0
1777282053.456141,m3-10,-91.0,554.025,0
1777282054.456147,m3-10,-91.0,555.025,0
1777282055.456153,m3-10,-91.0,556.025,0
1777282056.45616,m3-10,-91.0,557.025,0
1777282057.456166,m3-10,-91.0,558.025,0
1777282058.456172,m3-10,-91.0,559.025,0
1777282059.456178,m3-10,-91.0,560.025,0
1777282060.456184,m3-10,-91.0,561.025,0
1777282061.45619,m3-10,-91.0,562.025,0
1777282062.456197,m3-10,-91.0,563.026,0
1777282063.456203,m3-10,-91.0,564.026,0
1777282064.456209,m3-10,-91.0,565.026,0
1777282065.456215,m3-10,-91.0,566.026,0
1777282066.456221,m3-10,-91.0,567.026,0
1777282067.456227,m3-10,-91.0,568.026,0
1777282068.456234,m3-10,-91.0,569.026,0
1777282069.45624,m3-10,-91.0,570.026,0
1777282070.456582,m3-10,-91.0,571.026,0
1777282071.456618,m3-10,-91.0,572.026,0
1777282072.456624,m3-10,-91.0,573.026,0
1777282073.456631,m3-10,-91.0,574.026,0
1777282074.456637,m3-10,-91.0,575.026,0
1777282075.456643,m3-10,-91.0,576.026,0
1777282076.456649,m3-10,-91.0,577.026,0
1777282077.456655,m3-10,-91.0,578.026,0
1777282078.456661,m3-10,-91.0,579.026,0
1777282079.456668,m3-10,-91.0,580.026,0
1777282080.456674,m3-10,-91.0,581.026,0
1777282081.45668,m3-10,-91.0,582.026,0
1777282082.456686,m3-10,-91.0,583.026,0
1777282083.456692,m3-10,-91.0,584.026,0
1777282084.456698,m3-10,-91.0,585.026,0
1777282085.456704,m3-10,-91.0,586.026,0
1777282086.456711,m3-10,-91.0,587.026,0
1777282087.456717,m3-10,-91.0,588.026,0
1777282088.456723,m3-10,-91.0,589.026,0
1777282089.456729,m3-10,-91.0,590.026,0
1777282090.456735,m3-10,-91.0,591.026,0
1777282091.456741,m3-10,-91.0,592.026,0
1777282092.456748,m3-10,-91.0,593.026,0
1777282093.456754,m3-10,-91.0,594.026,0
1777282094.45676,m3-10,-91.0,595.026,0
1777282095.456766,m3-10,-91.0,596.026,0
1777282096.456772,m3-10,-91.0,597.026,0
1777282097.456778,m3-10,-91.0,598.026,0
1777282098.456785,m3-10,-91.0,599.026,0
1777282099.456791,m3-10,-91.0,600.026,0
1777282100.456797,m3-10,-91.0,601.026,0
1777282101.456803,m3-10,-91.0,602.026,0
1777282102.456809,m3-10,-91.0,603.026,0
1777282103.456815,m3-10,-91.0,604.026,0
1777282104.456822,m3-10,-91.0,605.026,0
1777282105.456828,m3-10,-91.0,606.026,0
1777282106.456834,m3-10,-91.0,607.026,0
1777282107.45684,m3-10,-91.0,608.026,0
1777282108.456846,m3-10,-91.0,609.026,0
1777282109.456852,m3-10,-91.0,610.026,0
1777282110.456859,m3-10,-91.0,611.026,0
1777282111.456865,m3-10,-91.0,612.026,0
1777282112.456871,m3-10,-91.0,613.026,0
1777282113.456877,m3-10,-91.0,614.026,0
1777282114.456883,m3-10,-91.0,615.026,0
1777282115.456889,m3-10,-91.0,616.026,0
1777282116.456896,m3-10,-91.0,617.026,0
1777282117.456902,m3-10,-91.0,618.026,0
1777282118.456908,m3-10,-91.0,619.026,0
1777282119.456914,m3-10,-91.0,620.026,0
1777282120.45692,m3-10,-91.0,621.026,0
1777282121.456926,m3-10,-91.0,622.026,0
1777282122.456933,m3-10,-91.0,623.026,0
1777282123.456939,m3-10,-91.0,624.026,0
1777282124.456945,m3-10,-91.0,625.026,0
1777282125.456951,m3-10,-91.0,626.026,0
1777282126.456957,m3-10,-91.0,627.026,0
1777282127.456963,m3-10,-91.0,628.026,0
1777282128.45697,m3-10,-91.0,629.026,0
1777282129.456976,m3-10,-91.0,630.026,0
1777282130.456982,m3-10,-91.0,631.026,0
1777282131.456988,m3-10,-91.0,632.026,0
1777282132.456994,m3-10,-91.0,633.026,0
1777282133.457,m3-10,-91.0,634.026,0
1777282134.457007,m3-10,-91.0,635.026,0
1777282135.457013,m3-10,-91.0,636.026,0
1777282136.457019,m3-10,-91.0,637.026,0
1777282137.457025,m3-10,-91.0,638.026,0
1777282138.457031,m3-10,-91.0,639.026,0
1777282139.457037,m3-10,-91.0,640.026,0
1777282140.457044,m3-10,-91.0,641.026,0
1777282141.45705,m3-10,-91.0,642.026,0
1777282142.457056,m3-10,-91.0,643.026,0
1777282143.457062,m3-10,-91.0,644.026,0
1777282144.457068,m3-10,-91.0,645.026,0
1777282145.457074,m3-10,-91.0,646.026,0
1777282146.45708,m3-10,-91.0,647.026,0
1777282147.457087,m3-10,-91.0,648.026,0
1777282148.457093,m3-10,-91.0,649.026,0
1777282149.457099,m3-10,-91.0,650.026,0
1777282150.457105,m3-10,-91.0,651.026,0
1777282151.457111,m3-10,-91.0,652.026,0
1777282152.457117,m3-10,-91.0,653.026,0
1777282153.457124,m3-10,-91.0,654.026,0
1777282154.45713,m3-10,-91.0,655.026,0
1777282155.457136,m3-10,-91.0,656.026,0
1777282156.457142,m3-10,-91.0,657.026,0
1777282157.457148,m3-10,-91.0,658.026,0
1777282158.457154,m3-10,-91.0,659.026,0
1777282159.457161,m3-10,-91.0,660.026,0
1777282160.457167,m3-10,-91.0,661.026,0
1777282161.457173,m3-10,-91.0,662.026,0
1777282162.457179,m3-10,-91.0,663.026,0
1777282163.457185,m3-10,-91.0,664.026,0
1777282164.457191,m3-10,-91.0,665.026,0
1777282165.457198,m3-10,-91.0,666.027,0
1777282166.457204,m3-10,-91.0,667.027,0
1777282167.45721,m3-10,-91.0,668.027,0
1777282168.457216,m3-10,-91.0,669.027,0
1777282169.457222,m3-10,-91.0,670.027,0
1777282170.457228,m3-10,-91.0,671.027,0
1777282171.457235,m3-10,-91.0,672.027,0
1777282172.457241,m3-10,-91.0,673.027,0
1777282173.457247,m3-10,-91.0,674.027,0
1777282174.457253,m3-10,-91.0,675.027,0
1777282175.457259,m3-10,-91.0,676.027,0
1777282176.457265,m3-10,-91.0,677.027,0
1777282177.457272,m3-10,-91.0,678.027,0
1777282178.457278,m3-10,-91.0,679.027,0
1777282179.457284,m3-10,-91.0,680.027,0
1777282180.45729,m3-10,-91.0,681.027,0
1777282181.457296,m3-10,-91.0,682.027,0
1777282182.457302,m3-10,-91.0,683.027,0
1777282183.457309,m3-10,-91.0,684.027,0
1777282184.457315,m3-10,-91.0,685.027,0
1777282185.457321,m3-10,-91.0,686.027,0
1777282186.457327,m3-10,-91.0,687.027,0
1777282187.457333,m3-10,-91.0,688.027,0
1777282188.457339,m3-10,-91.0,689.027,0
1777282189.457346,m3-10,-91.0,690.027,0
1777282190.457352,m3-10,-91.0,691.027,0
1777282191.457358,m3-10,-91.0,692.027,0
1777282192.457364,m3-10,-91.0,693.027,0
1777282193.45737,m3-10,-91.0,694.027,0
1777282194.457376,m3-10,-91.0,695.027,0
1777282195.457383,m3-10,-91.0,696.027,0
1777282196.457389,m3-10,-91.0,697.027,0
1777282197.457395,m3-10,-91.0,698.027,0
1777282198.457401,m3-10,-91.0,699.027,0
1777282199.457407,m3-10,-91.0,700.027,0
1777282200.457413,m3-10,-91.0,701.027,0
1777282201.45742,m3-10,-91.0,702.027,0
1777282202.457426,m3-10,-91.0,703.027,0
1777282203.457432,m3-10,-91.0,704.027,0
1777282204.457438,m3-10,-91.0,705.027,0
1777282205.457444,m3-10,-91.0,706.027,0
1777282206.45745,m3-10,-91.0,707.027,0
1777282207.457456,m3-10,-91.0,708.027,0
1777282208.457463,m3-10,-91.0,709.027,0
1777282209.457469,m3-10,-91.0,710.027,0
1777282210.457475,m3-10,-91.0,711.027,0
1777282211.457481,m3-10,-91.0,712.027,0
1777282212.457487,m3-10,-91.0,713.027,0
1777282213.457493,m3-10,-91.0,714.027,0
1777282214.4575,m3-10,-91.0,715.027,0
1777282215.457506,m3-10,-91.0,716.027,0
1777282216.457512,m3-10,-91.0,717.027,0
1777282217.457518,m3-10,-91.0,718.027,0
1777282218.457524,m3-10,-91.0,719.027,0
1777282219.45753,m3-10,-91.0,720.027,0
1777282220.457537,m3-10,-91.0,721.027,0
1777282221.457543,m3-10,-91.0,722.027,0
1777282222.457549,m3-10,-91.0,723.027,0
1777282223.457555,m3-10,-91.0,724.027,0
1777282224.457561,m3-10,-91.0,725.027,0
1777282225.457567,m3-10,-91.0,726.027,0
1777282226.457574,m3-10,-91.0,727.027,0
1777282227.45758,m3-10,-91.0,728.027,0
1777282228.457586,m3-10,-91.0,729.027,0
1777282229.457592,m3-10,-91.0,730.027,0
1777282230.457598,m3-10,-91.0,731.027,0
1777282231.457604,m3-10,-91.0,732.027,0
1777282232.457611,m3-10,-91.0,733.027,0
1777282233.457617,m3-10,-91.0,734.027,0
1777282234.457623,m3-10,-91.0,735.027,0
1777282235.457629,m3-10,-91.0,736.027,0
1777282236.457635,m3-10,-91.0,737.027,0
1777282237.457641,m3-10,-91.0,738.027,0
1777282238.457648,m3-10,-91.0,739.027,0
1777282239.457654,m3-10,-91.0,740.027,0
1777282240.45766,m3-10,-91.0,741.027,0
1777282241.457666,m3-10,-91.0,742.027,0
1777282242.457672,m3-10,-91.0,743.027,0
1777282243.457678,m3-10,-91.0,744.027,0
1777282244.457685,m3-10,-91.0,745.027,0
1777282245.457691,m3-10,-91.0,746.027,0
1777282246.457697,m3-10,-91.0,747.027,0
1777282247.457703,m3-10,-91.0,748.027,0
1777282248.457709,m3-10,-91.0,749.027,0
1777282249.457715,m3-10,-91.0,750.027,0
1777282250.457722,m3-10,-91.0,751.027,0
1777282251.457728,m3-10,-91.0,752.027,0
1777282252.457734,m3-10,-91.0,753.027,0
1777282253.45774,m3-10,-91.0,754.027,0
1777282254.458265,m3-10,-91.0,755.028,0
1777282255.458271,m3-10,-91.0,756.028,0
1777282256.458277,m3-10,-91.0,757.028,0
1777282257.458283,m3-10,-91.0,758.028,0
1777282258.45829,m3-10,-91.0,759.028,0
1777282259.458296,m3-10,-91.0,760.028,0
1777282260.458302,m3-10,-91.0,761.028,0
1777282261.458308,m3-10,-91.0,762.028,0
1777282262.458314,m3-10,-91.0,763.028,0
1777282263.45832,m3-10,-91.0,764.028,0
1777282264.458327,m3-10,-91.0,765.028,0
1777282265.458333,m3-10,-91.0,766.028,0
1777282266.458339,m3-10,-91.0,767.028,0
1777282267.458345,m3-10,-91.0,768.028,0
1777282268.458351,m3-10,-91.0,769.028,0
1777282269.458357,m3-10,-91.0,770.028,0
1777282270.458364,m3-10,-91.0,771.028,0
1777282271.45837,m3-10,-91.0,772.028,0
1777282272.458376,m3-10,-91.0,773.028,0
1777282273.458382,m3-10,-91.0,774.028,0
1777282274.458388,m3-10,-91.0,775.028,0
1777282275.458394,m3-10,-91.0,776.028,0
1777282276.458401,m3-10,-91.0,777.028,0
1777282277.458407,m3-10,-91.0,778.028,0
1777282278.458413,m3-10,-91.0,779.028,0
1777282279.458419,m3-10,-91.0,780.028,0
1777282280.458425,m3-10,-91.0,781.028,0
1777282281.458431,m3-10,-91.0,782.028,0
1777282282.458438,m3-10,-91.0,783.028,0
1777282283.458444,m3-10,-91.0,784.028,0
1777282284.45845,m3-10,-91.0,785.028,0
1777282285.458456,m3-10,-91.0,786.028,0
1777282286.458462,m3-10,-91.0,787.028,0
1777282287.458468,m3-10,-91.0,788.028,0
1777282288.458474,m3-10,-91.0,789.028,0
1777282289.458481,m3-10,-91.0,790.028,0
1777282290.458487,m3-10,-91.0,791.028,0
1777282291.458493,m3-10,-91.0,792.028,0
1777282292.458499,m3-10,-91.0,793.028,0
1777282293.458505,m3-10,-91.0,794.028,0
1777282294.458511,m3-10,-91.0,795.028,0
1777282295.458518,m3-10,-91.0,796.028,0
1777282296.458524,m3-10,-91.0,797.028,0
1777282297.45853,m3-10,-91.0,798.028,0
1777282298.458536,m3-10,-91.0,799.028,0
1777282299.458542,m3-10,-91.0,800.028,0
1777282300.458548,m3-10,-91.0,801.028,0
1777282301.458555,m3-10,-91.0,802.028,0
1777282302.458561,m3-10,-91.0,803.028,0
1777282303.458567,m3-10,-91.0,804.028,0
1777282304.458573,m3-10,-91.0,805.028,0
1777282305.458579,m3-10,-91.0,806.028,0
1777282306.458585,m3-10,-91.0,807.028,0
1777282307.458592,m3-10,-91.0,808.028,0
1777282308.458598,m3-10,-91.0,809.028,0
1777282309.458604,m3-10,-91.0,810.028,0
1777282310.45861,m3-10,-91.0,811.028,0
1777282311.458586,m3-10,-91.0,812.028,0
1777282312.458561,m3-10,-91.0,813.028,0
1777282313.458537,m3-10,-91.0,814.028,0
1777282314.458513,m3-10,-91.0,815.028,0
1777282315.458732,m3-10,-91.0,816.028,0
1777282316.458739,m3-10,-91.0,817.028,0
1777282317.458745,m3-10,-91.0,818.028,0
1777282318.458751,m3-10,-91.0,819.028,0
1777282319.458757,m3-10,-91.0,820.028,0
1777282320.458763,m3-10,-91.0,821.028,0
1777282321.458769,m3-10,-91.0,822.028,0
1777282322.458776,m3-10,-91.0,823.028,0
1777282323.458782,m3-10,-91.0,824.028,0
1777282324.458788,m3-10,-91.0,825.028,0
1777282325.458794,m3-10,-91.0,826.028,0
1777282326.4588,m3-10,-91.0,827.028,0
1777282327.458806,m3-10,-91.0,828.028,0
1777282328.458813,m3-10,-91.0,829.028,0
1777282329.458819,m3-10,-91.0,830.028,0
1777282330.458825,m3-10,-91.0,831.028,0
1777282331.458831,m3-10,-91.0,832.028,0
1777282332.458837,m3-10,-91.0,833.028,0
1777282333.458843,m3-10,-91.0,834.028,0
1777282334.45885,m3-10,-91.0,835.028,0
1777282335.458856,m3-10,-91.0,836.028,0
1777282336.458862,m3-10,-91.0,837.028,0
1777282337.458868,m3-10,-91.0,838.028,0
1777282338.458874,m3-10,-91.0,839.028,0
1777282339.45888,m3-10,-91.0,840.028,0
1777282340.458887,m3-10,-91.0,841.028,0
1777282341.458893,m3-10,-91.0,842.028,0
1777282342.458899,m3-10,-91.0,843.028,0
1777282343.458905,m3-10,-91.0,844.028,0
1777282344.458911,m3-10,-91.0,845.028,0
1777282345.458917,m3-10,-91.0,846.028,0
1777282346.458924,m3-10,-91.0,847.028,0
1777282347.45893,m3-10,-91.0,848.028,0
1777282348.458936,m3-10,-91.0,849.028,0
1777282349.458942,m3-10,-91.0,850.028,0
1777282350.458948,m3-10,-91.0,851.028,0
1777282351.458954,m3-10,-91.0,852.028,0
1777282352.458961,m3-10,-91.0,853.028,0
1777282353.458967,m3-10,-91.0,854.028,0
1777282354.458973,m3-10,-91.0,855.028,0
1777282355.458979,m3-10,-91.0,856.028,0
1777282356.458985,m3-10,-91.0,857.028,0
1777282357.458991,m3-10,-91.0,858.028,0
1777282358.458998,m3-10,-91.0,859.028,0
1777282359.459004,m3-10,-91.0,860.028,0
1777282360.45901,m3-10,-91.0,861.028,0
1777282361.459016,m3-10,-91.0,862.028,0
1777282362.459022,m3-10,-91.0,863.028,0
1777282363.459028,m3-10,-91.0,864.028,0
1777282364.459034,m3-10,-91.0,865.028,0
1777282365.459041,m3-10,-91.0,866.028,0
1777282366.459047,m3-10,-91.0,867.028,0
1777282367.459053,m3-10,-91.0,868.028,0
1777282368.459059,m3-10,-91.0,869.028,0
1777282369.459065,m3-10,-91.0,870.028,0
1777282370.459071,m3-10,-91.0,871.028,0
1777282371.459078,m3-10,-91.0,872.028,0
1777282372.459084,m3-10,-91.0,873.028,0
1777282373.45909,m3-10,-91.0,874.028,0
1777282374.459096,m3-10,-91.0,875.028,0
1777282375.459102,m3-10,-91.0,876.028,0
1777282376.459078,m3-10,-91.0,877.028,0
1777282377.459115,m3-10,-91.0,878.028,0
1777282378.459121,m3-10,-91.0,879.028,0
1777282379.459127,m3-10,-91.0,880.028,0
1777282380.459133,m3-10,-91.0,881.028,0
1777282381.459139,m3-10,-91.0,882.028,0
1777282382.459145,m3-10,-91.0,883.028,0
1777282383.459152,m3-10,-91.0,884.028,0
1777282384.459158,m3-10,-91.0,885.028,0
1777282385.459164,m3-10,-91.0,886.028,0
1777282386.45917,m3-10,-91.0,887.028,0
1777282387.459176,m3-10,-91.0,888.028,0
1777282388.459182,m3-10,-91.0,889.028,0
1777282389.459189,m3-10,-91.0,890.028,0
1777282390.459195,m3-10,-91.0,891.028,0
1777282391.459201,m3-10,-91.0,892.029,0
1777282392.459207,m3-10,-91.0,893.029,0
1777282393.459213,m3-10,-91.0,894.029,0
1777282394.459219,m3-10,-91.0,895.029,0
1777282395.459226,m3-10,-91.0,896.029,0
1777282396.459232,m3-10,-91.0,897.029,0
1777282397.459238,m3-10,-91.0,898.029,0
1777282398.459244,m3-10,-91.0,899.029,0
1777282399.45925,m3-10,-91.0,900.029,0
1777282400.459256,m3-10,-91.0,901.029,0
1777282401.459263,m3-10,-91.0,902.029,0
1777282402.459269,m3-10,-91.0,903.029,0
1777282403.459275,m3-10,-91.0,904.029,0
1777282404.459281,m3-10,-91.0,905.029,0
1777282405.459287,m3-10,-91.0,906.029,0
1777282406.459293,m3-10,-91.0,907.029,0
1777282407.4593,m3-10,-91.0,908.029,0
1777282408.459306,m3-10,-91.0,909.029,0
1777282409.459312,m3-10,-91.0,910.029,0
1777282410.459318,m3-10,-91.0,911.029,0
1777282411.459324,m3-10,-91.0,912.029,0
1777282412.45933,m3-10,-91.0,913.029,0
1777282413.459337,m3-10,-91.0,914.029,0
1777282414.459343,m3-10,-91.0,915.029,0
1777282415.459349,m3-10,-91.0,916.029,0
1777282416.459355,m3-10,-91.0,917.029,0
1777282417.459361,m3-10,-91.0,918.029,0
1777282418.459367,m3-10,-91.0,919.029,0
1777282419.459374,m3-10,-91.0,920.029,0
1777282420.45938,m3-10,-91.0,921.029,0
1777282421.459386,m3-10,-91.0,922.029,0
1777282422.459392,m3-10,-91.0,923.029,0
1777282423.459398,m3-10,-91.0,924.029,0
1777282424.459404,m3-10,-91.0,925.029,0
1777282425.45941,m3-10,-91.0,926.029,0
1777282426.459417,m3-10,-91.0,927.029,0
1777282427.459423,m3-10,-91.0,928.029,0
1777282428.459429,m3-10,-91.0,929.029,0
1777282429.459435,m3-10,-91.0,930.029,0
1777282430.459441,m3-10,-91.0,931.029,0
1777282431.459447,m3-10,-91.0,932.029,0
1777282432.459454,m3-10,-91.0,933.029,0
1777282433.45946,m3-10,-91.0,934.029,0
1777282434.459466,m3-10,-91.0,935.029,0
1777282435.459472,m3-10,-91.0,936.029,0
1777282436.459478,m3-10,-91.0,937.029,0
1777282437.459637,m3-10,-91.0,938.029,0
1777282438.459643,m3-10,-91.0,939.029,0
1777282439.459649,m3-10,-91.0,940.029,0
1777282440.459656,m3-10,-91.0,941.029,0
1777282441.459662,m3-10,-91.0,942.029,0
1777282442.459668,m3-10,-91.0,943.029,0
1777282443.459674,m3-10,-91.0,944.029,0
1777282444.45968,m3-10,-91.0,945.029,0
1777282445.459686,m3-10,-91.0,946.029,0
1777282446.459692,m3-10,-91.0,947.029,0
1777282447.459699,m3-10,-91.0,948.029,0
1777282448.459705,m3-10,-91.0,949.029,0
1777282449.459711,m3-10,-91.0,950.029,0
1777282450.459717,m3-10,-91.0,951.029,0
1777282451.459723,m3-10,-91.0,952.029,0
1777282452.459729,m3-10,-91.0,953.029,0
1777282453.459736,m3-10,-91.0,954.029,0
1777282454.459742,m3-10,-91.0,955.029,0
1777282455.459748,m3-10,-91.0,956.029,0
1777282456.459754,m3-10,-91.0,957.029,0
1777282457.45976,m3-10,-91.0,958.029,0
1777282458.459766,m3-10,-91.0,959.029,0
1777282459.459773,m3-10,-91.0,960.029,0
1777282460.459779,m3-10,-91.0,961.029,0
1777282461.459785,m3-10,-91.0,962.029,0
1777282462.459791,m3-10,-91.0,963.029,0
1777282463.459797,m3-10,-91.0,964.029,0
1777282464.459803,m3-10,-91.0,965.029,0
1777282465.45981,m3-10,-91.0,966.029,0
1777282466.459816,m3-10,-91.0,967.029,0
1777282467.459822,m3-10,-91.0,968.029,0
1777282468.459828,m3-10,-91.0,969.029,0
1777282469.459834,m3-10,-91.0,970.029,0
1777282470.45984,m3-10,-91.0,971.029,0
1777282471.459847,m3-10,-91.0,972.029,0
1777282472.459853,m3-10,-91.0,973.029,0
1777282473.459859,m3-10,-91.0,974.029,0
1777282474.459865,m3-10,-91.0,975.029,0
1777282475.459871,m3-10,-91.0,976.029,0
1777282476.459877,m3-10,-91.0,977.029,0
1777282477.459884,m3-10,-91.0,978.029,0
1777282478.45989,m3-10,-91.0,979.029,0
1777282479.459896,m3-10,-91.0,980.029,0
1777282480.459902,m3-10,-91.0,981.029,0
1777282481.459908,m3-10,-91.0,982.029,0
1777282482.459914,m3-10,-91.0,983.029,0
1777282483.459921,m3-10,-91.0,984.029,0
1777282484.459927,m3-10,-91.0,985.029,0
1777282485.459933,m3-10,-91.0,986.029,0
1777282486.459939,m3-10,-91.0,987.029,0
1777282487.459945,m3-10,-91.0,988.029,0
1777282488.459951,m3-10,-91.0,989.029,0
1777282489.459958,m3-10,-91.0,990.029,0
1777282490.459964,m3-10,-91.0,991.029,0
1777282491.45997,m3-10,-91.0,992.029,0
1777282492.459976,m3-10,-91.0,993.029,0
1777282493.459982,m3-10,-91.0,994.029,0
1777282494.459988,m3-10,-91.0,995.029,0
1777282495.459995,m3-10,-91.0,996.029,0
1777282496.460001,m3-10,-91.0,997.029,0
1777282497.460007,m3-10,-91.0,998.029,0
1777282498.460196,m3-10,-91.0,999.03,0
