node_id,step,time_s,temperature,luminosity,pressure,sensor_volatility,power_mw,rssi,channel_quality
m3-3,134,675.12,45.0562,72.2656,995.9043,1,117.91,-91.0,2
m3-3,135,680.12,45.0417,72.7539,995.9851,1,115.19,-91.0,2
m3-3,136,685.17,45.1083,72.5098,996.0073,1,117.85,-91.0,2
m3-3,137,690.13,45.0583,72.5098,995.822,0,115.23,-91.0,2
m3-3,138,695.13,45.0917,72.0215,995.9387,2,117.94,-91.0,2
m3-3,139,700.14,45.0875,72.0215,995.8828,0,115.21,-91.0,2
m3-3,140,705.14,45.1104,72.5098,995.9492,1,117.93,-91.0,2
m3-3,141,710.15,45.1167,71.7773,995.9153,1,115.17,-91.0,2
m3-3,142,715.19,45.0979,69.5801,995.8843,1,117.82,-91.0,2
m3-3,143,720.15,45.0896,68.8477,995.9358,1,115.4,-91.0,2
m3-3,144,725.16,45.0958,65.1856,995.884,1,117.77,-91.0,2
m3-3,145,730.16,45.0896,64.9414,995.9143,1,115.37,-91.0,2
m3-3,146,735.16,45.1,63.9648,995.8906,1,117.82,-91.0,2
m3-3,147,740.17,45.1146,63.7207,995.9297,1,115.38,-91.0,2
m3-3,148,745.17,45.1125,65.6738,995.8498,1,117.72,-91.0,2
m3-3,149,750.18,45.1083,66.6504,995.834,1,115.48,-91.0,2
m3-3,150,755.18,45.1104,64.4531,995.8171,1,117.74,-91.0,2
m3-3,151,760.23,45.1146,66.1621,995.9167,2,115.69,-91.0,2
m3-3,152,765.19,45.1542,67.1387,995.898,1,117.46,-91.0,2
m3-3,153,770.19,45.1417,65.4297,995.8213,1,115.63,-91.0,2
m3-3,154,775.2,45.1479,62.7441,995.8589,1,117.62,-91.0,2
m3-3,155,780.2,45.125,62.7441,995.8469,0,115.61,-91.0,2
m3-3,156,785.2,45.1354,64.6973,995.8879,1,117.59,-91.0,2
m3-3,157,790.21,45.1667,65.1856,995.8347,1,115.72,-91.0,2
m3-3,158,795.21,45.1167,64.4531,995.78,1,117.49,-91.0,2
m3-3,159,800.21,45.1437,64.9414,995.884,2,115.7,-91.0,2
m3-3,160,805.22,45.1604,66.1621,995.9082,1,117.55,-91.0,2
m3-3,161,810.22,45.1833,66.1621,995.9353,0,115.58,-91.0,2
m3-3,162,815.23,45.1875,64.9414,995.9722,1,117.51,-91.0,2
m3-3,163,820.23,45.2083,65.4297,995.8989,1,115.84,-91.0,2
m3-3,164,825.24,45.2,64.9414,995.8936,1,117.38,-91.0,2
m3-3,165,830.24,45.2021,66.1621,995.9172,1,115.89,-91.0,2
m3-3,166,835.24,45.2146,66.1621,995.9009,0,117.34,-91.0,2
m3-3,167,840.25,45.1854,66.8945,995.9424,1,115.93,-91.0,2
m3-3,168,845.25,45.2188,64.4531,995.9326,1,117.33,-91.0,2
m3-3,169,850.3,45.2229,63.2324,995.9338,1,116.08,-91.0,2
m3-3,170,855.26,45.2188,62.7441,995.8242,2,117.25,-91.0,2
m3-3,171,860.26,45.1917,63.7207,995.8831,1,115.83,-91.0,2
m3-3,172,865.27,45.2229,63.4766,995.8589,1,117.27,-91.0,2
m3-3,173,870.27,45.2375,61.5234,995.8355,1,116.11,-91.0,2
m3-3,174,875.28,45.2229,60.0586,995.7939,1,117.15,-91.0,2
m3-3,175,880.28,45.2146,60.5469,995.9089,2,116.12,-91.0,2
m3-3,176,885.28,45.2687,62.2559,995.9531,1,117.18,-91.0,2
m3-3,177,890.29,45.2333,63.9648,995.8477,2,116.13,-91.0,2
m3-3,178,895.29,45.2208,65.6738,995.971,2,117.16,-91.0,2
m3-3,179,900.3,45.2604,64.4531,995.8391,2,116.08,-91.0,2
m3-3,180,905.3,45.2417,64.209,995.8008,1,117.17,-91.0,2
m3-3,181,910.3,45.2521,66.6504,995.8958,2,116.09,-91.0,2
m3-3,182,915.31,45.2604,67.6269,995.9419,1,117.01,-91.0,2
m3-3,183,920.31,45.2917,66.4062,995.8906,1,116.36,-91.0,2
m3-3,184,925.32,45.2896,64.9414,995.9204,1,116.95,-91.0,2
m3-3,185,930.32,45.2708,65.6738,995.8955,1,116.28,-91.0,2
m3-3,186,935.32,45.275,65.1856,995.8528,1,117.01,-91.0,2
m3-3,187,940.33,45.2771,67.6269,995.9309,1,116.29,-91.0,2
m3-3,188,945.33,45.275,69.3359,995.8694,1,116.01,-91.0,2
m3-4,1,0.01,42.7458,260.498,995.2446,0,115.0,-91.0,2
m3-4,2,4.55,42.7458,261.7188,995.3528,2,120.95,-91.0,2
m3-4,3,9.56,42.7375,263.4277,995.27,1,122.86,-91.0,2
m3-4,4,14.56,42.7604,263.6719,995.3022,1,121.62,-91.0,2
m3-4,5,19.57,42.7708,264.4043,995.3088,1,122.85,-91.0,2
m3-4,6,24.57,42.7875,264.6484,995.1982,1,121.6,-91.0,2
m3-4,7,29.58,42.7896,265.3809,995.1216,1,122.94,-91.0,2
m3-4,8,34.58,42.7938,266.3574,995.3628,2,121.59,-91.0,2
m3-4,9,39.58,42.8438,268.5547,995.2849,2,122.98,-91.0,2
m3-4,10,44.59,42.8604,270.2637,995.2219,1,121.49,-91.0,2
m3-4,11,49.59,42.8396,272.2168,995.0925,2,123.16,-91.0,2
m3-4,12,54.6,42.8646,272.7051,995.2942,2,121.48,-91.0,2
m3-4,13,59.6,42.9188,273.4375,995.1931,2,123.0,-91.0,2
m3-4,14,64.61,42.8958,274.1699,995.2588,1,121.41,-91.0,2
m3-4,15,69.61,42.9417,276.123,995.2971,1,123.19,-91.0,2
m3-4,16,74.61,42.9479,276.6113,995.2229,1,121.31,-91.0,2
m3-4,17,79.62,42.9625,276.8555,995.3716,1,123.23,-91.0,2
m3-4,18,84.62,42.9875,276.3672,995.2459,2,121.3,-91.0,2
m3-4,19,89.62,42.9875,279.0527,995.3613,2,123.14,-91.0,2
m3-4,20,94.63,43.0167,282.7148,995.304,1,121.31,-91.0,2
m3-4,21,99.63,43.0187,279.7852,995.2778,1,123.28,-91.0,2
m3-4,22,104.64,43.0292,283.2031,995.2537,1,121.24,-91.0,2
m3-4,23,109.64,43.0312,283.9355,995.2317,1,123.33,-91.0,2
m3-4,24,114.65,43.0542,270.5078,995.2165,1,121.12,-91.0,2
m3-4,25,119.65,43.0354,285.1562,995.2776,1,123.5,-91.0,2
m3-4,26,124.66,43.0792,287.5977,995.2227,1,121.2,-91.0,2
m3-4,27,129.66,43.0708,288.8184,995.2102,1,123.32,-91.0,2
m3-4,28,134.67,43.1104,288.0859,995.2937,2,121.18,-91.0,2
m3-4,29,139.67,43.1229,289.7949,995.2163,1,123.52,-91.0,2
m3-4,30,144.67,43.125,289.7949,995.2507,0,121.03,-91.0,2
m3-4,31,149.68,43.1417,289.3066,995.2527,1,123.56,-91.0,2
m3-4,32,154.68,43.1625,288.3301,995.2437,1,120.96,-91.0,2
m3-4,33,159.69,43.1229,290.2832,995.2593,1,123.48,-91.0,2
m3-4,34,164.69,43.1708,289.7949,995.1582,2,120.97,-91.0,2
m3-4,35,169.69,43.1625,290.5273,995.2229,1,123.59,-91.0,2
m3-4,36,174.74,43.1854,291.2598,995.1519,1,120.92,-91.0,2
m3-4,37,179.7,43.1896,291.5039,995.1885,1,123.64,-91.0,2
m3-4,38,184.7,43.1688,291.748,995.3352,1,120.96,-91.0,2
m3-4,39,189.71,43.2375,291.5039,995.1763,1,123.66,-91.0,2
m3-4,40,194.71,43.2313,291.2598,995.3025,1,120.84,-91.0,2
m3-4,41,199.72,43.2771,291.748,995.1152,2,123.71,-91.0,2
m3-4,42,204.72,43.2792,291.748,995.2515,0,120.84,-91.0,2
m3-4,43,209.73,43.2875,292.7246,995.2046,1,123.83,-91.0,2
m3-4,44,214.73,43.2792,293.457,995.1772,1,120.66,-91.0,2
m3-4,45,219.73,43.2625,294.1895,995.2117,1,123.77,-91.0,2
m3-4,46,224.74,43.2896,292.7246,995.2073,1,120.83,-91.0,2
m3-4,47,229.75,43.2875,292.2363,995.2703,1,123.8,-91.0,2
m3-4,48,234.75,43.3646,292.7246,995.1733,2,120.64,-91.0,2
m3-4,49,239.79,43.3438,291.2598,995.3618,2,124.13,-91.0,2
m3-4,50,244.8,43.3667,290.7715,995.2466,2,120.34,-91.0,2
m3-4,51,249.76,43.3563,291.2598,995.3418,1,124.02,-91.0,2
m3-4,52,254.76,43.3937,289.7949,995.3101,1,120.7,-91.0,2
m3-4,53,259.77,43.3521,292.7246,995.2253,2,124.0,-91.0,2
m3-4,54,264.82,43.3708,290.5273,995.2144,1,120.43,-91.0,2
m3-4,55,269.78,43.4,291.5039,995.1943,1,124.21,-91.0,2
m3-4,56,274.78,43.3813,291.9922,995.2905,1,120.52,-91.0,2
m3-4,57,279.79,43.4292,293.2129,995.2776,1,124.17,-91.0,2
m3-4,58,284.79,43.4271,294.1895,995.2468,1,120.32,-91.0,2
m3-4,59,289.8,43.3979,295.166,995.2556,1,124.28,-91.0,2
m3-4,60,294.8,43.4729,293.9453,995.2607,1,120.32,-91.0,2
m3-4,61,299.81,43.4542,294.4336,995.2376,1,124.16,-91.0,2
m3-4,62,304.81,43.4875,294.1895,995.1856,1,120.36,-91.0,2
m3-4,63,309.81,43.4417,296.1426,995.3308,2,124.37,-91.0,2
m3-4,64,314.82,43.4604,295.166,995.3398,1,120.27,-91.0,2
m3-4,65,319.82,43.4979,295.4102,995.2466,1,124.36,-91.0,2
m3-4,66,324.83,43.4688,294.6777,995.3232,1,120.22,-91.0,2
m3-4,67,329.83,43.5021,295.6543,995.2983,1,124.57,-91.0,2
m3-4,68,334.83,43.5312,296.1426,995.2046,1,120.2,-91.0,2
m3-4,69,339.84,43.4937,297.3633,995.291,2,124.4,-91.0,2
m3-4,70,344.84,43.55,297.1191,995.0886,1,120.22,-91.0,2
m3-4,71,349.89,43.4979,297.1191,995.3062,1,124.5,-91.0,2
m3-4,72,354.89,43.5542,296.1426,995.346,1,120.07,-91.0,2
m3-4,73,359.86,43.5667,297.1191,995.2449,2,124.66,-91.0,2
m3-4,74,364.86,43.5458,295.8984,995.2563,1,119.99,-91.0,2
m3-4,75,369.86,43.5708,295.166,995.188,1,124.58,-91.0,2
m3-4,76,374.87,43.5604,293.457,995.217,1,120.15,-91.0,2
m3-4,77,379.87,43.6021,293.457,995.3367,0,124.73,-91.0,2
m3-4,78,384.88,43.6,293.2129,995.2815,1,120.05,-91.0,2
m3-4,79,389.92,43.6271,291.5039,995.2971,1,124.69,-91.0,2
m3-4,80,394.88,43.6104,289.7949,995.1809,2,120.11,-91.0,2
m3-4,81,399.89,43.5812,289.3066,995.1807,1,124.61,-91.0,2
m3-4,82,404.89,43.5958,287.8418,995.1455,1,120.02,-91.0,2
m3-4,83,409.9,43.6187,284.4238,995.2434,2,124.71,-91.0,2
m3-4,84,414.9,43.6292,279.541,995.0264,2,120.08,-91.0,2
m3-4,85,419.91,43.6292,278.8086,995.2075,2,124.64,-91.0,2
m3-4,86,424.91,43.6417,278.0762,995.1238,1,120.19,-91.0,2
m3-4,87,429.91,43.6375,277.5879,995.2383,2,124.81,-91.0,2
m3-4,88,434.92,43.6479,279.0527,995.187,1,120.11,-91.0,2
m3-4,89,439.92,43.6562,280.2734,995.2996,2,124.72,-91.0,2
m3-4,90,444.92,43.675,282.2266,995.2339,1,120.26,-91.0,2
m3-4,91,449.93,43.6938,284.9121,995.1304,2,124.53,-91.0,2
m3-4,92,454.93,43.6625,283.6914,995.1343,1,120.37,-91.0,2
m3-4,93,459.98,43.6833,283.9355,995.1514,1,124.31,-91.0,2
m3-4,94,464.94,43.6875,290.2832,995.1685,1,120.31,-91.0,2
m3-4,95,469.94,43.7167,290.2832,995.273,0,124.49,-91.0,2
m3-4,96,474.95,43.6729,289.5508,995.1941,2,120.36,-91.0,2
m3-4,97,479.95,43.7167,292.2363,995.0591,2,124.46,-91.0,2
m3-4,98,484.96,43.6896,290.2832,995.1392,1,120.37,-91.0,2
m3-4,99,489.96,43.6979,284.668,995.0295,2,124.52,-91.0,2
m3-4,100,494.97,43.7208,281.4941,995.2092,2,120.45,-91.0,2
m3-4,101,499.97,43.7604,281.0059,995.103,2,124.41,-91.0,2
m3-4,102,504.97,43.7292,279.541,995.1868,1,120.51,-91.0,2
m3-4,103,509.98,43.7792,273.1934,995.2466,1,124.41,-91.0,2
m3-4,104,514.98,43.7771,271.4844,995.1377,2,120.6,-91.0,2
m3-4,105,519.99,43.8,277.5879,995.136,1,124.27,-91.0,2
m3-4,106,524.99,43.7708,279.541,995.2053,1,120.55,-91.0,2
m3-4,107,530.0,43.8062,274.1699,995.0276,2,124.34,-91.0,2
m3-4,108,535.0,43.7625,263.916,995.1558,2,120.6,-91.0,2
m3-4,109,540.0,43.7958,250.4883,995.0586,2,124.31,-91.0,2
m3-4,110,545.01,43.7792,237.5488,995.2083,2,120.9,-91.0,2
m3-4,111,550.01,43.8229,231.2012,995.1724,1,124.31,-91.0,2
m3-4,112,555.02,43.8229,234.8633,995.074,1,120.99,-91.0,2
m3-4,113,560.02,43.7917,241.4551,995.1165,1,124.44,-91.0,2
m3-4,114,565.02,43.8062,253.1738,995.1645,1,120.88,-91.0,2
m3-4,115,570.03,43.8208,266.6016,995.2165,1,124.17,-91.0,2
m3-4,116,575.03,43.8375,277.832,995.1353,1,120.94,-91.0,2
m3-4,117,580.04,43.8333,283.4473,995.1807,1,124.04,-91.0,2
m3-4,118,585.04,43.8813,284.9121,995.1438,1,120.87,-91.0,2
m3-4,119,590.05,43.8312,287.3535,995.0818,1,123.95,-91.0,2
m3-4,120,595.05,43.8521,288.8184,995.2527,2,120.87,-91.0,2
m3-4,121,600.05,43.8771,288.0859,995.1943,1,123.89,-91.0,2
m3-4,122,605.06,43.8792,285.4004,995.1963,1,120.93,-91.0,2
m3-4,123,610.06,43.8854,283.2031,995.179,1,123.91,-91.0,2
m3-4,124,615.07,43.875,284.668,995.2124,1,120.97,-91.0,2
m3-4,125,620.07,43.9,285.1562,995.2332,1,123.74,-91.0,2
m3-4,126,625.08,43.8417,285.1562,995.0889,0,121.17,-91.0,2
m3-4,127,630.08,43.8771,284.1797,995.1248,1,123.82,-91.0,2
m3-4,128,635.08,43.9208,281.0059,995.0906,1,121.02,-91.0,2
m3-4,129,640.13,43.9021,281.25,995.2175,1,123.67,-91.0,2
m3-4,130,645.13,43.9396,288.0859,995.1748,1,121.25,-91.0,2
m3-4,131,650.1,43.9312,289.3066,995.1228,1,123.6,-91.0,2
m3-4,132,655.1,43.9333,287.5977,995.2129,1,121.22,-91.0,2
m3-4,133,660.1,43.9396,288.5742,994.9988,2,123.61,-91.0,2
m3-4,134,665.11,43.9375,291.748,995.0908,1,121.11,-91.0,2
m3-4,135,670.11,43.9479,291.2598,995.1328,1,123.56,-91.0,2
m3-4,136,675.12,43.9375,292.4805,995.063,1,121.25,-91.0,2
m3-4,137,680.12,43.9333,293.2129,995.0068,1,123.43,-91.0,2
m3-4,138,685.13,43.9542,293.2129,995.1338,0,121.25,-91.0,2
m3-4,139,690.13,43.9917,292.9688,995.2053,1,123.56,-91.0,2
m3-4,140,695.13,43.9896,291.5039,995.1868,1,121.27,-91.0,2
m3-4,141,700.14,43.9458,290.7715,995.1003,2,123.38,-91.0,2
m3-4,142,705.14,43.9688,292.7246,995.1497,1,121.38,-91.0,2
m3-4,143,710.15,43.9708,288.3301,995.0435,2,123.37,-91.0,2
m3-4,144,715.15,43.9625,279.541,995.196,2,121.43,-91.0,2
m3-4,145,720.15,44.0333,275.1465,995.0745,2,123.32,-91.0,2
m3-4,146,725.16,43.9875,260.2539,995.1611,2,121.48,-91.0,2
m3-4,147,730.16,44.0312,258.0566,995.0718,2,123.42,-91.0,2
m3-4,148,735.16,44.0083,256.1035,995.1782,2,121.57,-91.0,2
m3-4,149,740.17,44.0333,254.3945,995.0005,2,123.4,-91.0,2
m3-4,150,745.17,43.9667,263.4277,995.0454,1,121.66,-91.0,2
m3-4,151,750.18,44.0021,266.8457,995.0449,1,123.2,-91.0,2
m3-4,152,755.18,44.0292,258.7891,995.0444,1,121.82,-91.0,2
m3-4,153,760.18,44.0042,265.8691,994.8955,2,123.29,-91.0,2
m3-4,154,765.19,44.0063,270.752,995.146,2,121.69,-91.0,2
m3-4,155,770.19,44.0562,262.6953,995.0388,2,123.24,-91.0,2
m3-4,156,775.19,44.0458,252.1973,994.9988,1,121.77,-91.0,2
m3-4,157,780.2,44.0271,252.4414,994.9434,1,123.15,-91.0,2
m3-4,158,785.2,43.9958,261.7188,995.1343,2,121.79,-91.0,2
m3-4,159,790.21,44.0688,263.1836,995.0361,2,123.19,-91.0,2
m3-4,160,795.21,44.0688,261.9629,995.0459,1,121.77,-91.0,2
m3-4,161,800.22,44.0417,261.9629,995.1404,0,123.14,-91.0,2
m3-4,162,805.22,44.0938,268.7988,995.0606,2,121.9,-91.0,2
m3-4,163,810.23,44.0646,268.3105,994.9846,1,122.93,-91.0,2
m3-4,164,815.23,44.0625,264.6484,995.1533,2,122.01,-91.0,2
m3-4,165,820.23,44.0979,264.8926,995.1177,1,123.06,-91.0,2
m3-4,166,825.24,44.1042,264.8926,995.1196,0,121.89,-91.0,2
m3-4,167,830.24,44.1063,270.0195,995.2744,2,123.0,-91.0,2
m3-4,168,835.24,44.1375,271.4844,995.2083,1,122.05,-91.0,2
m3-4,169,840.25,44.1625,271.2402,995.1775,1,122.79,-91.0,2
m3-4,170,845.25,44.1437,263.6719,995.0051,2,121.96,-91.0,2
m3-4,171,850.26,44.1271,255.8594,995.2969,2,122.98,-91.0,2
m3-4,172,855.26,44.1938,254.8828,994.9724,2,122.08,-91.0,2
m3-4,173,860.26,44.125,258.5449,995.083,2,122.88,-91.0,2
m3-4,174,865.27,44.1333,258.5449,995.1304,0,122.21,-91.0,2
m3-4,175,870.32,44.1542,248.5352,995.1414,1,122.79,-91.0,2
m3-4,176,875.28,44.1583,242.6758,995.0439,1,122.33,-91.0,2
m3-4,177,880.28,44.1313,243.4082,995.1199,1,122.98,-91.0,2
m3-4,178,885.28,44.1771,251.9531,995.0947,1,122.28,-91.0,2
m3-4,179,890.29,44.1542,259.0332,995.0381,1,122.78,-91.0,2
m3-4,180,895.29,44.1688,266.8457,995.2129,2,122.33,-91.0,2
m3-4,181,900.29,44.2146,261.2305,995.1113,2,122.59,-91.0,2
m3-4,182,905.3,44.1562,260.9863,995.1267,1,122.39,-91.0,2
m3-4,183,910.3,44.1875,270.2637,995.1011,1,122.56,-91.0,2
m3-4,184,915.31,44.1708,276.6113,995.0884,1,122.3,-91.0,2
m3-4,185,920.31,44.1688,269.5312,995.2681,2,122.52,-91.0,2
m3-4,186,925.32,44.2146,265.3809,995.1597,2,122.47,-91.0,2
m3-4,187,930.32,44.225,267.334,995.1504,1,122.54,-91.0,2
m3-4,188,935.32,44.2188,265.8691,995.2893,2,122.46,-91.0,2
m3-4,189,940.33,44.2417,275.6348,995.094,2,122.61,-91.0,2
m3-4,190,945.33,44.2021,284.668,995.2749,2,122.95,-91.0,2
m3-5,1,4.55,42.9458,86.9141,995.5154,0,116.51,-91.0,2
m3-5,2,9.56,42.9833,87.1582,995.3887,1,118.54,-91.0,2
m3-5,3,14.56,42.9583,86.6699,995.4165,1,117.42,-91.0,2
m3-5,4,19.57,42.9646,86.6699,995.3323,0,118.62,-91.0,2
m3-5,5,24.57,43.0167,85.9375,995.4331,2,117.13,-91.0,2
m3-5,6,29.58,43.0125,86.4258,995.3896,1,118.85,-91.0,2
m3-5,7,34.58,43.0333,85.4492,995.4685,1,117.13,-91.0,2
m3-5,8,39.58,43.0583,85.6934,995.2932,1,118.78,-91.0,2
m3-5,9,44.59,43.0292,85.9375,995.3223,1,117.24,-91.0,2
m3-5,10,49.59,43.0562,86.4258,995.3748,1,118.72,-91.0,2
m3-5,11,54.6,43.0917,85.9375,995.3394,1,117.23,-91.0,2
m3-5,12,59.6,43.0646,85.9375,995.2441,0,118.78,-91.0,2
m3-5,13,64.65,43.0938,85.4492,995.229,1,117.08,-91.0,2
m3-5,14,69.61,43.0792,85.9375,995.3237,1,118.88,-91.0,2
m3-5,15,74.61,43.0979,85.2051,995.3936,1,117.2,-91.0,2
m3-5,16,79.62,43.1562,84.9609,995.3933,1,118.85,-91.0,2
m3-5,17,84.62,43.1625,84.7168,995.4409,1,116.92,-91.0,2
m3-5,18,89.62,43.1917,84.7168,995.26,0,119.1,-91.0,2
m3-5,19,94.63,43.1604,84.9609,995.4224,1,116.82,-91.0,2
m3-5,20,99.63,43.2,84.4727,995.3638,1,119.15,-91.0,2
m3-5,21,104.64,43.1979,84.4727,995.4023,0,116.87,-91.0,2
m3-5,22,109.64,43.2125,84.2285,995.3752,1,119.08,-91.0,2
m3-5,23,114.65,43.2313,81.2988,995.2754,2,116.9,-91.0,2
m3-5,24,119.69,43.2146,84.2285,995.3613,1,119.23,-91.0,2
m3-5,25,124.65,43.2667,83.9844,995.3921,1,116.68,-91.0,2
m3-5,26,129.66,43.2771,84.9609,995.3901,1,119.13,-91.0,2
m3-5,27,134.66,43.2938,83.9844,995.4351,1,116.94,-91.0,2
m3-5,28,139.67,43.2833,84.2285,995.3694,1,119.18,-91.0,2
m3-5,29,144.67,43.3083,83.4961,995.3711,1,116.71,-91.0,2
m3-5,30,149.68,43.3208,83.4961,995.4106,0,119.34,-91.0,2
m3-5,31,154.68,43.3188,83.0078,995.2673,2,116.69,-91.0,2
m3-5,32,159.68,43.3188,83.4961,995.3335,1,119.37,-91.0,2
m3-5,33,164.69,43.3208,83.0078,995.2949,1,116.68,-91.0,2
m3-5,34,169.69,43.3583,83.2519,995.2725,1,119.28,-91.0,2
m3-5,35,174.7,43.325,82.7637,995.2217,1,116.77,-91.0,2
m3-5,36,179.7,43.3833,82.7637,995.3259,0,119.28,-91.0,2
m3-5,37,184.7,43.3854,82.7637,995.3713,0,116.68,-91.0,2
m3-5,38,189.71,43.3979,82.5195,995.438,1,119.37,-91.0,2
m3-5,39,194.71,43.4292,81.7871,995.3347,2,116.68,-91.0,2
m3-5,40,199.72,43.3979,82.0312,995.4829,1,119.43,-91.0,2
m3-5,41,204.72,43.4562,81.7871,995.3313,1,116.43,-91.0,2
m3-5,42,209.73,43.4396,82.2754,995.404,1,119.63,-91.0,2
m3-5,43,214.73,43.4729,81.7871,995.4182,1,116.39,-91.0,2
m3-5,44,219.74,43.4688,82.0312,995.282,1,119.71,-91.0,2
m3-5,45,224.74,43.4604,81.2988,995.4002,2,116.36,-91.0,2
m3-5,46,229.74,43.4813,81.543,995.376,1,119.67,-91.0,2
m3-5,47,234.75,43.4833,81.0547,995.4153,1,116.42,-91.0,2
m3-5,48,239.75,43.5021,81.0547,995.3916,0,119.66,-91.0,2
m3-5,49,244.76,43.5042,80.8106,995.4568,1,116.34,-91.0,2
m3-5,50,249.76,43.5292,80.8106,995.4048,0,119.73,-91.0,2
m3-5,51,254.77,43.5271,80.5664,995.3887,1,116.25,-91.0,2
m3-5,52,259.77,43.5208,81.2988,995.4004,1,119.96,-91.0,2
m3-5,53,264.77,43.5271,80.5664,995.4319,1,116.21,-91.0,2
m3-5,54,269.78,43.5583,80.8106,995.4021,1,119.87,-91.0,2
m3-5,55,274.78,43.5354,80.8106,995.3384,0,116.18,-91.0,2
m3-5,56,279.79,43.5521,81.2988,995.3679,1,119.95,-91.0,2
m3-5,57,284.79,43.5521,81.2988,995.3821,0,116.16,-91.0,2
m3-5,58,289.8,43.5604,81.543,995.3899,1,119.9,-91.0,2
m3-5,59,294.8,43.5958,81.2988,995.3769,1,116.22,-91.0,2
m3-5,60,299.8,43.5979,81.543,995.3159,1,119.84,-91.0,2
m3-5,61,304.81,43.5729,81.2988,995.3086,1,116.21,-91.0,2
m3-5,62,309.81,43.5833,81.7871,995.363,1,119.92,-91.0,2
m3-5,63,314.82,43.6146,81.543,995.3928,1,116.05,-91.0,2
m3-5,64,319.82,43.6333,81.543,995.4377,0,120.2,-91.0,2
m3-5,65,324.82,43.6521,81.2988,995.3496,1,115.94,-91.0,2
m3-5,66,329.83,43.6354,81.543,995.457,1,120.16,-91.0,2
m3-5,67,334.84,43.6667,81.543,995.3906,0,115.91,-91.0,2
m3-5,68,339.84,43.6521,82.0312,995.447,1,120.24,-91.0,2
m3-5,69,344.84,43.6604,81.543,995.4002,1,115.83,-91.0,2
m3-5,70,349.85,43.6729,81.7871,995.4629,1,120.27,-91.0,2
m3-5,71,354.85,43.7167,81.0547,995.3711,2,115.87,-91.0,2
m3-5,72,359.85,43.6938,81.543,995.3801,1,120.2,-91.0,2
m3-5,73,364.86,43.6917,80.8106,995.4211,1,115.88,-91.0,2
m3-5,74,369.86,43.7125,80.8106,995.417,0,120.28,-91.0,2
m3-5,75,374.87,43.7062,80.0781,995.3325,1,115.91,-91.0,2
m3-5,76,379.87,43.6875,80.0781,995.2288,0,120.26,-91.0,2
m3-5,77,384.88,43.6875,80.0781,995.3511,0,115.96,-91.0,2
m3-5,78,389.88,43.7167,80.0781,995.3613,0,120.22,-91.0,2
m3-5,79,394.88,43.725,79.5898,995.3626,1,115.92,-91.0,2
m3-5,80,399.89,43.7333,79.5898,995.3208,0,120.28,-91.0,2
m3-5,81,404.89,43.7437,79.1016,995.3254,1,115.94,-91.0,2
m3-5,82,409.89,43.7188,78.3691,995.3494,1,120.25,-91.0,2
m3-5,83,414.9,43.7437,77.3926,995.3569,1,116.0,-91.0,2
m3-5,84,419.91,43.7687,77.6367,995.3064,1,120.19,-91.0,2
m3-5,85,424.91,43.7583,77.6367,995.3594,0,115.95,-91.0,2
m3-5,86,429.91,43.7854,77.1484,995.3296,1,120.25,-91.0,2
m3-5,87,434.92,43.7854,77.3926,995.2502,1,116.14,-91.0,2
m3-5,88,439.96,43.7396,77.6367,995.2754,1,119.88,-91.0,2
m3-5,89,444.92,43.7854,78.3691,995.3567,2,116.24,-91.0,2
m3-5,90,449.93,43.8042,79.1016,995.3572,1,119.95,-91.0,2
m3-5,91,454.93,43.8125,79.1016,995.3403,0,116.17,-91.0,2
m3-5,92,459.93,43.7917,79.5898,995.3874,1,119.96,-91.0,2
m3-5,93,464.94,43.8375,81.7871,995.3359,1,116.23,-91.0,2
m3-5,94,469.94,43.825,82.0312,995.3777,1,119.96,-91.0,2
m3-5,95,474.95,43.8458,82.7637,995.3186,1,116.21,-91.0,2
m3-5,96,480.0,43.8271,83.9844,995.3682,1,119.86,-91.0,2
m3-5,97,484.96,43.8604,84.4727,995.3154,1,116.25,-91.0,2
m3-5,98,489.96,43.8583,83.0078,995.3154,1,120.08,-91.0,2
m3-5,99,494.97,43.8396,82.2754,995.2268,1,116.35,-91.0,2
m3-5,100,499.97,43.8813,81.543,995.2891,1,119.71,-91.0,2
m3-5,101,504.97,43.8521,80.8106,995.4109,2,116.46,-91.0,2
m3-5,102,509.98,43.8771,79.1016,995.2927,2,119.82,-91.0,2
m3-5,103,514.98,43.8438,78.6133,995.3252,1,116.4,-91.0,2
m3-5,104,519.99,43.8896,79.1016,995.2832,1,119.8,-91.0,2
m3-5,105,524.99,43.8792,78.8574,995.2761,1,116.49,-91.0,2
m3-5,106,530.0,43.8875,76.416,995.3271,1,119.72,-91.0,2
m3-5,107,535.0,43.8896,73.4863,995.343,1,116.5,-91.0,2
m3-5,108,540.0,43.8937,69.3359,995.2734,1,119.78,-91.0,2
m3-5,109,545.01,43.9,65.4297,995.2117,1,116.47,-91.0,2
m3-5,110,550.01,43.9,63.2324,995.2656,1,119.76,-91.0,2
m3-5,111,555.02,43.9208,63.7207,995.2678,1,116.69,-91.0,2
m3-5,112,560.02,43.9104,64.9414,995.28,1,119.41,-91.0,2
m3-5,113,565.03,43.9188,67.8711,995.3452,1,116.83,-91.0,2
m3-5,114,570.03,43.9229,71.0449,995.279,1,119.47,-91.0,2
m3-5,115,575.03,43.9312,73.9746,995.3215,1,116.78,-91.0,2
